year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,18141,St. Joseph County,INDIANA,Urban,Black,15047,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16982,undefined,-1935
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,18157,Tippecanoe County,INDIANA,Urban,Black,21820,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16982,undefined,4838
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,18163,Vanderburgh County,INDIANA,Urban,Black,18111,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16982,undefined,1129
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,18167,Vigo County,INDIANA,Urban,Black,15132,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16982,undefined,-1850
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,18173,Warrick County,INDIANA,Urban,Black,8403,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16982,undefined,-8579
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,18177,Wayne County,INDIANA,Rural,Black,21164,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16982,undefined,4182
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19013,Black Hawk County,IOWA,Urban,Black,11745,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,-2579
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19057,Des Moines County,IOWA,Rural,Black,12950,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,-1374
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19061,Dubuque County,IOWA,Urban,Black,20512,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,6188
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19103,Johnson County,IOWA,Urban,Black,20179,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,5855
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19111,Lee County,IOWA,Rural,Black,37278,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,22954
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19113,Linn County,IOWA,Urban,Black,13704,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,-620
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19153,Polk County,IOWA,Urban,Black,14178,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,-146
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19155,Pottawattamie County,IOWA,Urban,Black,6417,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,-7907
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19163,Scott County,IOWA,Urban,Black,14724,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,400
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19169,Story County,IOWA,Urban,Black,9913,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,-4411
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19187,Webster County,IOWA,Rural,Black,9289,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,-5035
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,19193,Woodbury County,IOWA,Urban,Black,21196,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14324,undefined,6872
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20005,Atchison County,KANSAS,Rural,Black,10245,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-5690
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20035,Cowley County,KANSAS,Rural,Black,8308,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-7627
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20037,Crawford County,KANSAS,Rural,Black,21694,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,5759
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20045,Douglas County,KANSAS,Urban,Black,13064,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-2871
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20061,Geary County,KANSAS,Urban,Black,11004,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-4931
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20091,Johnson County,KANSAS,Urban,Black,15408,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-527
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20099,Labette County,KANSAS,Rural,Black,10755,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-5180
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20103,Leavenworth County,KANSAS,Urban,Black,12877,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-3058
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20111,Lyon County,KANSAS,Rural,Black,14804,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-1131
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20125,Montgomery County,KANSAS,Rural,Black,7527,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-8408
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20155,Reno County,KANSAS,Rural,Black,7500,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-8435
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20161,Riley County,KANSAS,Urban,Black,3013,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-12922
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20169,Saline County,KANSAS,Rural,Black,10212,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-5723
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20173,Sedgwick County,KANSAS,Urban,Black,12874,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-3061
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20175,Seward County,KANSAS,Rural,Black,20355,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,4420
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20177,Shawnee County,KANSAS,Urban,Black,13326,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,-2609
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,20209,Wyandotte County,KANSAS,Urban,Black,17249,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15935,undefined,1314
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21005,Anderson County,KENTUCKY,Rural,Black,10662,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-5200
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21009,Barren County,KENTUCKY,Rural,Black,12603,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-3259
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21015,Boone County,KENTUCKY,Urban,Black,26552,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,10690
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21017,Bourbon County,KENTUCKY,Urban,Black,9528,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-6334
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21021,Boyle County,KENTUCKY,Rural,Black,13115,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-2747
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21027,Breckinridge County,KENTUCKY,Rural,Black,9666,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-6196
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21033,Caldwell County,KENTUCKY,Rural,Black,8844,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-7018
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21035,Calloway County,KENTUCKY,Rural,Black,16021,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,159
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21047,Christian County,KENTUCKY,Urban,Black,13244,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-2618
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21049,Clark County,KENTUCKY,Urban,Black,18445,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,2583
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21059,Daviess County,KENTUCKY,Urban,Black,17983,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,2121
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21067,Fayette County,KENTUCKY,Urban,Black,14103,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-1759
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21073,Franklin County,KENTUCKY,Rural,Black,25545,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,9683
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21075,Fulton County,KENTUCKY,Rural,Black,12138,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-3724
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21079,Garrard County,KENTUCKY,Rural,Black,12399,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-3463
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21083,Graves County,KENTUCKY,Rural,Black,12932,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-2930
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21089,Greenup County,KENTUCKY,Urban,Black,19115,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,3253
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21093,Hardin County,KENTUCKY,Urban,Black,13504,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-2358
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21095,Harlan County,KENTUCKY,Rural,Black,7666,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-8196
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21099,Hart County,KENTUCKY,Rural,Black,8324,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-7538
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21101,Henderson County,KENTUCKY,Urban,Black,20013,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,4151
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21103,Henry County,KENTUCKY,Urban,Black,9197,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-6665
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21105,Hickman County,KENTUCKY,Rural,Black,9239,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-6623
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21107,Hopkins County,KENTUCKY,Rural,Black,11207,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-4655
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21111,Jefferson County,KENTUCKY,Urban,Black,15399,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-463
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21113,Jessamine County,KENTUCKY,Urban,Black,13444,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-2418
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21117,Kenton County,KENTUCKY,Urban,Black,16174,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,312
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21137,Lincoln County,KENTUCKY,Rural,Black,11193,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-4669
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21141,Logan County,KENTUCKY,Rural,Black,8264,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-7598
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21145,McCracken County,KENTUCKY,Rural,Black,13037,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-2825
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21151,Madison County,KENTUCKY,Rural,Black,10955,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-4907
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21155,Marion County,KENTUCKY,Rural,Black,12007,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-3855
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21161,Mason County,KENTUCKY,Rural,Black,16079,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,217
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21163,Meade County,KENTUCKY,Urban,Black,13305,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-2557
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21167,Mercer County,KENTUCKY,Rural,Black,11184,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-4678
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21173,Montgomery County,KENTUCKY,Rural,Black,16142,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,280
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21177,Muhlenberg County,KENTUCKY,Rural,Black,11110,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-4752
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21179,Nelson County,KENTUCKY,Urban,Black,16529,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,667
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21185,Oldham County,KENTUCKY,Urban,Black,20633,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,4771
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21209,Scott County,KENTUCKY,Urban,Black,7842,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-8020
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21211,Shelby County,KENTUCKY,Urban,Black,15143,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-719
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21213,Simpson County,KENTUCKY,Rural,Black,16708,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,846
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21217,Taylor County,KENTUCKY,Rural,Black,9366,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-6496
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21219,Todd County,KENTUCKY,Rural,Black,8008,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-7854
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21221,Trigg County,KENTUCKY,Urban,Black,9580,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-6282
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21225,Union County,KENTUCKY,Rural,Black,13896,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-1966
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21227,Warren County,KENTUCKY,Urban,Black,15100,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-762
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21229,Washington County,KENTUCKY,Rural,Black,18045,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,2183
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21233,Webster County,KENTUCKY,Urban,Black,13938,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-1924
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,21239,Woodford County,KENTUCKY,Urban,Black,7462,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15862,undefined,-8400
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22001,Acadia Parish,LOUISIANA,Rural,Black,19952,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,1235
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22003,Allen Parish,LOUISIANA,Rural,Black,17453,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,-1264
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22005,Ascension Parish,LOUISIANA,Urban,Black,13073,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,-5644
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22007,Assumption Parish,LOUISIANA,Rural,Black,12219,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,-6498
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22009,Avoyelles Parish,LOUISIANA,Rural,Black,20508,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,1791
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22011,Beauregard Parish,LOUISIANA,Rural,Black,18790,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,73
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22013,Bienville Parish,LOUISIANA,Rural,Black,19586,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,869
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22015,Bossier Parish,LOUISIANA,Urban,Black,18227,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,-490
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22017,Caddo Parish,LOUISIANA,Urban,Black,18986,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,269
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22019,Calcasieu Parish,LOUISIANA,Urban,Black,17580,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,-1137
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22021,Caldwell Parish,LOUISIANA,Rural,Black,23813,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,5096
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22025,Catahoula Parish,LOUISIANA,Rural,Black,21468,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,2751
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22027,Claiborne Parish,LOUISIANA,Rural,Black,19342,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,625
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22029,Concordia Parish,LOUISIANA,Rural,Black,22624,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,3907
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22031,De Soto Parish,LOUISIANA,Urban,Black,17678,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,-1039
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22033,East Baton Rouge Parish,LOUISIANA,Urban,Black,14569,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,-4148
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22035,East Carroll Parish,LOUISIANA,Rural,Black,21469,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,2752
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22037,East Feliciana Parish,LOUISIANA,Urban,Black,14095,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,-4622
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,22039,Evangeline Parish,LOUISIANA,Rural,Black,21999,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,18717,undefined,3282
